id,name,type,typecode,address,pcode,pname,citycode,cityname,adcode,adname,location,longitude,latitude,tel,biz_ext
B0FFIXCO5V,珠海唐人街商务住宿,住宿服务;旅馆招待所;旅馆招待所,100200,机场西路30号列圣综合大楼F1层,440000,广东省,0756,珠海市,440404,金湾区,"113.345285,22.051666",113.345285,22.051666,18023091517,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0IDJREAK7,珠海康振住宿,住宿服务;旅馆招待所;旅馆招待所,100200,南水镇下金龙村91号,440000,广东省,0756,珠海市,440404,金湾区,"113.202674,22.006519",113.202674,22.006519,13697757339,"{'cost': [], 'star': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFEC29T,珠海东澳岛爱海湾1号度假屋,住宿服务;旅馆招待所;旅馆招待所|住宿服务;宾馆酒店;宾馆酒店,100200|100100,渔村故道56号,440000,广东省,0756,珠海市,440402,香洲区,"113.713762,22.019846",113.713762,22.019846,13532260030;13539585013,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFHH1E5Y,珠海华丰公馆,住宿服务;旅馆招待所;旅馆招待所,100200,南屏镇环屏路二街1号,440000,广东省,0756,珠海市,440402,香洲区,"113.504813,22.225508",113.504813,22.225508,0756-8305666,"{'cost': [], 'star': [], 'rating': '4.2', 'lowest_price': [], 'hotel_ordering': '1'}"
B0H34N198I,珠海嘉旺公寓,住宿服务;旅馆招待所;旅馆招待所|商务住宅;商务住宅相关;商务住宅相关,100200|120000,上村80号,440000,广东省,0756,珠海市,440402,香洲区,"113.513329,22.141775",113.513329,22.141775,15976930839,"{'cost': [], 'star': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFKJT5DR,珠海祥和楼住宿,住宿服务;旅馆招待所;旅馆招待所,100200,保北路31号靠近连屏村,440000,广东省,0756,珠海市,440402,香洲区,"113.507854,22.170784",113.507854,22.170784,15626978092,"{'cost': [], 'star': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0H2HDHPW5,麦芽舍,住宿服务;旅馆招待所;旅馆招待所,100200,海澄田心村乐康街二巷26号,440000,广东省,0756,珠海市,440404,金湾区,"113.379291,22.016972",113.379291,22.016972,15307562859;17880733188,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFPDDAL,OYO珠海新四玉住宿,住宿服务;旅馆招待所;旅馆招待所,100200,南屏镇成丰园中27号,440000,广东省,0756,珠海市,440402,香洲区,"113.487796,22.223789",113.487796,22.223789,15220550175;15692034550,"{'cost': [], 'star': [], 'rating': '3.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0J12C4KDN,珠海原朵云宿(北理工大学珠海学院店),住宿服务;旅馆招待所;旅馆招待所,100200,唐家湾镇宁堂村255号,440000,广东省,0756,珠海市,440402,香洲区,"113.550864,22.355152",113.550864,22.355152,18926970129,"{'cost': [], 'star': [], 'rating': '4.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFKOONSH,珠海馨之旅公寓(长隆旅游度假区店),住宿服务;旅馆招待所;旅馆招待所,100200,横琴新区深井村90号,440000,广东省,0756,珠海市,440402,香洲区,"113.500602,22.093369",113.500602,22.093369,"0756-8936119;15811672492;+861056320612,4994186","{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0IRY4CS7Z,信兴楼住宿,住宿服务;旅馆招待所;旅馆招待所,100200,山房路23号,440000,广东省,0756,珠海市,440402,香洲区,"113.597236,22.356317",113.597236,22.356317,13431573348;15362778466,"{'cost': [], 'star': [], 'rating': '3.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFLHS8S6,聚缘住宿(海泉湾旅游度假区店),住宿服务;旅馆招待所;旅馆招待所,100200,南水镇金龙路6号2栋3楼,440000,广东省,0756,珠海市,440404,金湾区,"113.198142,22.004600",113.198142,22.0046,13544917199,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFIAGV6K,珠海欢鑫住宿,住宿服务;旅馆招待所;旅馆招待所,100200,[],440000,广东省,0756,珠海市,440404,金湾区,"113.337389,22.125359",113.337389,22.125359,13360764745,"{'cost': [], 'star': [], 'rating': '2.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFK2XJT6,鸿鑫公寓(西埔村沙仔店),住宿服务;旅馆招待所;旅馆招待所,100200,井岸镇西埔村沙仔一巷三号2-5楼,440000,广东省,0756,珠海市,440403,斗门区,"113.270347,22.166219",113.270347,22.166219,18926987597,"{'cost': [], 'star': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFK2SQPG,鑫鑫公寓,住宿服务;旅馆招待所;旅馆招待所,100200,井岸镇西埔市场水果街,440000,广东省,0756,珠海市,440403,斗门区,"113.270493,22.162131",113.270493,22.162131,13979528971;18023054560,"{'cost': [], 'star': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '1'}"
B0G0BM1YO2,珠海佳杰住宿,住宿服务;旅馆招待所;旅馆招待所,100200,乾务镇珠峰大道南1号-101珠海市鸿丰电子塑料玩具有限公司A栋宿舍楼2-6层,440000,广东省,0756,珠海市,440403,斗门区,"113.231606,22.152404",113.231606,22.152404,13543085518;15811661158,"{'cost': [], 'star': [], 'rating': '4.0', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFLMDGC3,风木鸣缘主题公寓(珠海奥园广场店),住宿服务;旅馆招待所;旅馆招待所,100200,梅界路237号金发购物中心F1层,440000,广东省,0756,珠海市,440402,香洲区,"113.514700,22.283052",113.5147,22.283052,"19925544525;+861056320612,4015719","{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0KD95SEW6,又见·城南公寓(拱北口岸店),住宿服务;旅馆招待所;旅馆招待所,100200,迎宾南路1099号米兰百货广场F1层,440000,广东省,0756,珠海市,440402,香洲区,"113.551948,22.224554",113.551948,22.224554,15186998697,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFGMOZT,珠海华廷住宿,住宿服务;旅馆招待所;旅馆招待所,100200,夏湾东升东街60号,440000,广东省,0756,珠海市,440402,香洲区,"113.542786,22.225766",113.542786,22.225766,15992647216,"{'cost': [], 'star': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0IAUH1QD1,珠海斗门吉邦公寓,住宿服务;旅馆招待所;旅馆招待所,100200,井岸镇新堂村新堂住宅新区八巷1号,440000,广东省,0756,珠海市,440403,斗门区,"113.285221,22.173380",113.285221,22.17338,0756-5344128,"{'cost': [], 'star': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFME52BZ,融梦御嘉精品公寓,住宿服务;旅馆招待所;旅馆招待所,100200,泰生街7号,440000,广东省,0756,珠海市,440402,香洲区,"113.493031,22.222564",113.493031,22.222564,15815971515,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '0'}"
B0FFIJ4HL4,珠海缤纷居公寓,住宿服务;旅馆招待所;旅馆招待所,100200,中安街一巷10号,440000,广东省,0756,珠海市,440404,金湾区,"113.395566,22.041104",113.395566,22.041104,13543869878;15304371432,"{'cost': [], 'star': [], 'rating': '3.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFT2NHV,上峰住宿,住宿服务;旅馆招待所;旅馆招待所,100200,三灶镇伟民路233号1栋2单元2楼,440000,广东省,0756,珠海市,440404,金湾区,"113.346734,22.050155",113.346734,22.050155,13425615588;18218510855,"{'cost': [], 'star': [], 'rating': '3.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFK9IKGC,珠海凯丰电梯公寓,住宿服务;旅馆招待所;旅馆招待所,100200,横琴下村69号,440000,广东省,0756,珠海市,440402,香洲区,"113.527088,22.139303",113.527088,22.139303,13527219224,"{'cost': [], 'star': [], 'rating': '3.5', 'lowest_price': [], 'hotel_ordering': '1'}"
B0JG5C9IQF,优品公寓(珠海海泉湾旅游度假区店),住宿服务;旅馆招待所;旅馆招待所,100200,金龙路与金铁路交叉口西120米,440000,广东省,0756,珠海市,440404,金湾区,"113.201902,22.006526",113.201902,22.006526,13697757339,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0JAMBGUDL,雲海商务公寓(金湾国际机场正表店),住宿服务;旅馆招待所;旅馆招待所,100200,三灶镇海澄正表村泰平街12号一楼102铺及2至4楼,440000,广东省,0756,珠海市,440404,金湾区,"113.378979,22.014524",113.378979,22.014524,13532250362,"{'cost': [], 'star': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFP4WRI,珠海湘银住宿,住宿服务;旅馆招待所;旅馆招待所,100200,粗沙环村40号,440000,广东省,0756,珠海市,440402,香洲区,"113.542331,22.121299",113.542331,22.121299,13727032026;15113132275,"{'cost': [], 'star': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFG6GWTM,168公寓(新青科技工业园店),住宿服务;旅馆招待所;旅馆招待所,100200,井岸镇西铺市场168公寓,440000,广东省,0756,珠海市,440403,斗门区,"113.270953,22.161052",113.270953,22.161052,13392532308;18923376955,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0I0RZPXMZ,珠海晟蓝公寓(拱北口岸店),住宿服务;旅馆招待所;旅馆招待所,100200,迎宾南路1099号米兰百货广场F3层,440000,广东省,0756,珠海市,440402,香洲区,"113.551731,22.223641",113.551731,22.223641,15919274780,"{'cost': [], 'star': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0KRRLWQM6,珠海市紫琼商务公寓,住宿服务;旅馆招待所;旅馆招待所,100200,"珠海高沙东街3号(南洋海景酒店旁,近拱北口岸)",440000,广东省,0756,珠海市,440402,香洲区,"113.558046,22.222864",113.558046,22.222864,13069219851,"{'cost': [], 'star': [], 'rating': '4.0', 'lowest_price': [], 'hotel_ordering': '1'}"
B0KGTMAROC,缘梦青旅,住宿服务;旅馆招待所;青年旅舍,100201,新堂路16号1栋3单元1104,440000,广东省,0756,珠海市,440403,斗门区,"113.278333,22.174534",113.278333,22.174534,15818954349;19314520973,"{'cost': [], 'star': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFL0T9RS,珠海7号客栈(珠海金湾机场店),住宿服务;旅馆招待所;旅馆招待所,100200,三灶镇正表村升平街29号,440000,广东省,0756,珠海市,440404,金湾区,"113.376353,22.013196",113.376353,22.013196,18928027874,"{'cost': [], 'star': [], 'rating': '4.2', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFH925M,平安住宿(珠海乾务店),住宿服务;旅馆招待所;旅馆招待所,100200,荔山村商业街22号,440000,广东省,0756,珠海市,440403,斗门区,"113.184213,22.147111",113.184213,22.147111,13326630125;15671355697,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0J3BRXKY3,林奥商务公寓,住宿服务;旅馆招待所;旅馆招待所,100200,官塘陶园新村12号,440000,广东省,0756,珠海市,440402,香洲区,"113.545753,22.369112",113.545753,22.369112,18269882248,"{'cost': [], 'star': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '1'}"
B0J22MQ72J,向山宅民宿,住宿服务;旅馆招待所;旅馆招待所,100200,凌园埔街23号,440000,广东省,0756,珠海市,440402,香洲区,"113.590989,22.358414",113.590989,22.358414,18039308689,"{'cost': [], 'star': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0H0ONX8NE,珠海顺意民宿,住宿服务;旅馆招待所;旅馆招待所,100200,南屏镇北大街51号,440000,广东省,0756,珠海市,440402,香洲区,"113.505213,22.223629",113.505213,22.223629,"13425019295;15271029829;+862126137886,1037885","{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0I2OCWL93,悦安住宿(斗门客运站地区店),住宿服务;旅馆招待所;旅馆招待所,100200,白藤一路东南兴二区50号3号铺,440000,广东省,0756,珠海市,440403,斗门区,"113.359703,22.147680",113.359703,22.14768,15089182176;18923369539,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFFQR9H,珠海鑫海商务住宿,住宿服务;旅馆招待所;旅馆招待所,100200,斗门镇八甲村新赤水坑队新村北二巷1、2号,440000,广东省,0756,珠海市,440403,斗门区,"113.196998,22.218174",113.196998,22.218174,13698082166,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0LBDYSYTR,珠海梦幻主题公寓(珠海海洋王国店)(6号店),住宿服务;旅馆招待所;旅馆招待所,100200,横琴红旗村永兴街40号,440000,广东省,0756,珠海市,440402,香洲区,"113.547499,22.112625",113.547499,22.112625,13392980475;15876133632,"{'cost': [], 'star': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0IK5MP5O5,合子空间精品公寓,住宿服务;旅馆招待所;旅馆招待所,100200,中兴中路297号,440000,广东省,0756,珠海市,440403,斗门区,"113.296361,22.214559",113.296361,22.214559,0756-6149358;13318973557,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0J6MCJ5JM,珠海绘影·民宿(29号店),住宿服务;旅馆招待所;旅馆招待所,100200,宁堂村145号,440000,广东省,0756,珠海市,440402,香洲区,"113.549533,22.356421",113.549533,22.356421,"+861056320612,5022977;021-26137886,5022977","{'cost': [], 'star': [], 'rating': '4.2', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFW1UAP,珠海湾仔温馨住宿,住宿服务;旅馆招待所;旅馆招待所,100200,"中盛路59号(近湾仔口岸,海洋湾酒店旁)",440000,广东省,0756,珠海市,440402,香洲区,"113.532002,22.197621",113.532002,22.197621,"15220553108;+861056320612,4069374","{'cost': [], 'star': [], 'rating': '3.5', 'lowest_price': [], 'hotel_ordering': '1'}"
B0HDBAG4XG,翰林拾光公寓(珠海科技学院店),住宿服务;旅馆招待所;旅馆招待所,100200,百川路1号翰林商业广场F1层,440000,广东省,0756,珠海市,440404,金湾区,"113.392471,22.044252",113.392471,22.044252,13825610120,"{'cost': [], 'star': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFIUQ89C,海豚湾公寓酒店(珠海机场店),住宿服务;旅馆招待所;旅馆招待所|住宿服务;宾馆酒店;宾馆酒店,100200|100100,桂华里中8号(机场正对面),440000,广东省,0756,珠海市,440404,金湾区,"113.372937,22.011031",113.372937,22.011031,0756-7788180;18617200836,"{'cost': [], 'star': [], 'rating': '2.2', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFLAY74F,北理雅悠居公寓(金唐路分店),住宿服务;旅馆招待所;旅馆招待所,100200,金唐路雅悠居,440000,广东省,0756,珠海市,440402,香洲区,"113.540886,22.370575",113.540886,22.370575,[],"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFM1JOV5,呆住时尚民宿(长隆大道分店),住宿服务;旅馆招待所;旅馆招待所,100200,横琴深井村92号,440000,广东省,0756,珠海市,440402,香洲区,"113.500589,22.093480",113.500589,22.09348,0756-8826897,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFJD9BL5,珠海丽景客栈,住宿服务;旅馆招待所;旅馆招待所,100200,盛兴三路北珠钢花园1号楼,440000,广东省,0756,珠海市,440403,斗门区,"113.226047,22.154772",113.226047,22.154772,13392984268,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0JGG7QXNQ,珠海巴厘岛电梯客房,住宿服务;旅馆招待所;旅馆招待所,100200,南水镇下金龙村1号楼,440000,广东省,0756,珠海市,440404,金湾区,"113.201338,22.006471",113.201338,22.006471,15919257703;18923362853,"{'cost': [], 'star': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFI7UVD6,珠海唐心休闲公寓,住宿服务;旅馆招待所;旅馆招待所,100200,前环路96号,440000,广东省,0756,珠海市,440402,香洲区,"113.594840,22.354349",113.59484,22.354349,13750015245,"{'cost': [], 'star': [], 'rating': '3.8', 'lowest_price': [], 'hotel_ordering': '1'}"
B0HDKUEN01,糖果站民宿,住宿服务;旅馆招待所;旅馆招待所,100200,岱山路70号乐士文化区1栋2楼,440000,广东省,0756,珠海市,440402,香洲区,"113.516888,22.241017",113.516888,22.241017,13380628834;15573041747,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFHPB2R6,珠海29号公寓,住宿服务;旅馆招待所;旅馆招待所,100200,三灶镇海华新村29栋,440000,广东省,0756,珠海市,440404,金湾区,"113.384041,22.067763",113.384041,22.067763,0756-7682826;15690008892,"{'cost': [], 'star': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFAPT8P,珠海安平公寓(粗沙环店),住宿服务;旅馆招待所;旅馆招待所,100200,广东珠海市横琴新区粗沙环73号,440000,广东省,0756,珠海市,440402,香洲区,"113.542310,22.121014",113.54231,22.121014,13527228340;18023416905,"{'cost': [], 'star': [], 'rating': '3.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFHNXVJT,珠海斗门温馨公寓,住宿服务;旅馆招待所;旅馆招待所,100200,井岸镇西埔村大三角B区9号西埔领寓一层11号,440000,广东省,0756,珠海市,440403,斗门区,"113.272825,22.162625",113.272825,22.162625,15811690678,"{'cost': [], 'star': [], 'rating': '3.2', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFAN064,珠海丫一公寓,住宿服务;旅馆招待所;旅馆招待所,100200,唐家湾宁堂村87号,440000,广东省,0756,珠海市,440402,香洲区,"113.550689,22.356776",113.550689,22.356776,13570662519;13926969401;18926979239,"{'cost': [], 'star': [], 'rating': '2.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFHCX67P,珠海鸿景湾旅店,住宿服务;旅馆招待所;旅馆招待所,100200,南水镇高栏岛红鱼湾1号,440000,广东省,0756,珠海市,440404,金湾区,"113.262956,21.944838",113.262956,21.944838,[],"{'cost': [], 'star': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '0'}"
B02F402IP3,珠江招待所(珠海拱北市场店),住宿服务;旅馆招待所;旅馆招待所,100200,拱北莲花路277号,440000,广东省,0756,珠海市,440402,香洲区,"113.554038,22.224385",113.554038,22.224385,0756-8882360;0756-8885810;13709694738,"{'cost': [], 'star': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFHNDL82,珠海静时光青春驿站,住宿服务;旅馆招待所;旅馆招待所,100200,明珠南路2039号金福广场别墅59栋(威尼斯牛扒城后面),440000,广东省,0756,珠海市,440402,香洲区,"113.519449,22.248581",113.519449,22.248581,0756-8975819,"{'cost': [], 'star': [], 'rating': '4.2', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFHX93M1,横琴听墨·民宿(珠海长隆旅游度假区店),住宿服务;旅馆招待所;旅馆招待所,100200,横琴新区深井村16号,440000,广东省,0756,珠海市,440402,香洲区,"113.501226,22.093292",113.501226,22.093292,0756-8683396;13536181992;15920528971,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFJ694J2,若栖客栈(珠海横琴海洋王国店),住宿服务;旅馆招待所;旅馆招待所,100200,[],440000,广东省,0756,珠海市,440402,香洲区,"113.500578,22.093168",113.500578,22.093168,0756-8822878;13322878200,"{'cost': [], 'star': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0KDHRKOI6,珠海好运来住宿,住宿服务;旅馆招待所;旅馆招待所,100200,夏湾东升西街6号,440000,广东省,0756,珠海市,440402,香洲区,"113.541965,22.225092",113.541965,22.225092,0756-6805262;15362772951;4008188223,"{'cost': [], 'star': [], 'rating': '3.8', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFKTPJA5,梦寓(洋环店),住宿服务;旅馆招待所;旅馆招待所,100200,横琴洋环村7号,440000,广东省,0756,珠海市,440402,香洲区,"113.532691,22.150724",113.532691,22.150724,"13326634971;+861056320612,6138126","{'cost': [], 'star': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFK881N7,珠海大剧院,体育休闲服务;影剧院;剧场|风景名胜;风景名胜相关;旅游景点,080603|110000,环岛路3号,440000,广东省,0756,珠海市,440402,香洲区,"113.588915,22.284680",113.588915,22.28468,0756-2558888;0756-2198888,"{'cost': [], 'seat_ordering': '0', 'rating': '4.8', 'ticket_ordering': '0'}"
B0FFHFANNQ,爱情邮局,风景名胜;风景名胜相关;旅游景点,110000,情侣中路88号,440000,广东省,0756,珠海市,440402,香洲区,"113.590590,22.256618",113.59059,22.256618,18902875828,"{'cost': [], 'rating': '4.8', 'ticket_ordering': '0'}"
B02F40PVBE,九洲客运港,交通设施服务;港口码头;客运港,150301,情侣南路599号,440000,广东省,0756,珠海市,440402,香洲区,"113.589699,22.239973",113.589699,22.239973,0756-3333359,"{'cost': [], 'rating': '4.7'}"
B0KUBRNY7J,爱情半岛,风景名胜;风景名胜相关;旅游景点,110000,情侣中路88号,440000,广东省,0756,珠海市,440402,香洲区,"113.594443,22.252700",113.594443,22.2527,[],"{'cost': [], 'rating': '4.8', 'ticket_ordering': '0'}"
B0FFFFLAX5,珠海横琴长隆国际海洋度假区,体育休闲服务;休闲场所;游乐场,080501,横琴镇环岛路长隆大道1号,440000,广东省,0756,珠海市,440402,香洲区,"113.541363,22.098760",113.541363,22.09876,0756-8688888;15014939446;4008830083,"{'cost': [], 'rating': '4.8'}"
B02F40RARV,长隆海洋王国,体育休闲服务;休闲场所;游乐场|风景名胜;风景名胜相关;旅游景点,080501|110000,长隆大道,440000,广东省,0756,珠海市,440402,香洲区,"113.538507,22.098750",113.538507,22.09875,4008830083,"{'cost': '248.00', 'rating': '4.8', 'ticket_ordering': '0'}"
B0LB1Z3FVE,野狸岛,风景名胜;风景名胜;风景名胜,110200,环岛路3号,440000,广东省,0756,珠海市,440402,香洲区,"113.590698,22.278164",113.590698,22.278164,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0FFJFNV9P,长隆飞船乐园,体育休闲服务;休闲场所;游乐场,080501,横琴镇环岛路长隆大道1号珠海横琴长隆国际海洋度假区,440000,广东省,0756,珠海市,440402,香洲区,"113.539033,22.093207",113.539033,22.093207,4008830083,"{'cost': [], 'rating': '4.7'}"
B02F401JPL,迎宾广场,商务住宅;楼宇;商住两用楼宇,120203,拱北迎宾南路,440000,广东省,0756,珠海市,440402,香洲区,"113.553328,22.224201",113.553328,22.224201,0756-8865625,"{'cost': [], 'rating': '4.3'}"
B0FFG7JC0Q,金嘉创意谷,商务住宅;产业园区;产业园区,120100,明珠南路2021号,440000,广东省,0756,珠海市,440402,香洲区,"113.518767,22.252706",113.518767,22.252706,0756-3861995,"{'cost': [], 'rating': '4.4'}"
B02F402PST,和平广场,商务住宅;住宅区;住宅小区,120302,兴业路193号,440000,广东省,0756,珠海市,440402,香洲区,"113.557161,22.275548",113.557161,22.275548,[],"{'cost': [], 'rating': '4.6'}"
B02F400NTW,梦幻水城(圆明新园店),体育休闲服务;休闲场所;水上活动中心,080505,梦幻水城圆明新园店南门旁,440000,广东省,0756,珠海市,440402,香洲区,"113.535906,22.238927",113.535906,22.238927,0756-8610388,"{'cost': [], 'rating': '4.1'}"
B0FFJJ0Y6W,爱情守护塔,风景名胜;风景名胜相关;旅游景点,110000,情侣中路88号海滨泳场,440000,广东省,0756,珠海市,440402,香洲区,"113.591256,22.257236",113.591256,22.257236,[],"{'cost': [], 'rating': '4.5', 'ticket_ordering': '0'}"
B02F401VB1,珠海烈士陵园,生活服务;丧葬设施;陵园|风景名胜;风景名胜;红色景区,071901|110210,凤凰南路1149号,440000,广东省,0756,珠海市,440402,香洲区,"113.576934,22.275959",113.576934,22.275959,0756-2113733,"{'cost': [], 'rating': '3.8', 'ticket_ordering': '0'}"
B02F40OG1F,北山广场,购物服务;特色商业街;特色商业街,061000,南湾北路10号,440000,广东省,0756,珠海市,440402,香洲区,"113.511471,22.219463",113.511471,22.219463,[],"{'cost': [], 'rating': '4.7'}"
B0FFGA0EJD,北山牌坊,风景名胜;风景名胜相关;旅游景点,110000,南屏镇北山正街北四巷14号,440000,广东省,0756,珠海市,440402,香洲区,"113.510855,22.220276",113.510855,22.220276,[],"{'cost': [], 'rating': '4.8', 'ticket_ordering': '0'}"
B0I6YUQX66,珠海市滨海体育公园(城市客厅站),风景名胜;风景名胜相关;旅游景点,110000,吉大情侣中路88号,440000,广东省,0756,珠海市,440402,香洲区,"113.592084,22.252343",113.592084,22.252343,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0FFM9SOQB,圆明新园B区,风景名胜;风景名胜相关;旅游景点,110000,九州大道西兰埔圆明新园内(西北角),440000,广东省,0756,珠海市,440402,香洲区,"113.538380,22.245578",113.53838,22.245578,0756-8610388,"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0H2OHET74,野狸岛1号岗亭,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,北狸路与新月路交叉口东南60米,440000,广东省,0756,珠海市,440402,香洲区,"113.590113,22.279683",113.590113,22.279683,[],"{'cost': [], 'rating': '4.3'}"
B0FFKD9DO0,大王角灯塔,风景名胜;风景名胜相关;旅游景点,110000,淇澳村东淇澳岛内(东北角),440000,广东省,0756,珠海市,440402,香洲区,"113.664594,22.431758",113.664594,22.431758,[],"{'cost': [], 'rating': '3.6', 'ticket_ordering': '0'}"
B0FFITGFTN,香山湖公园,风景名胜;风景名胜相关;旅游景点,110000,凤凰山风景旅游区内(南侧),440000,广东省,0756,珠海市,440402,香洲区,"113.533455,22.287250",113.533455,22.28725,[],"{'cost': [], 'rating': '4.8', 'ticket_ordering': '0'}"
B0HGNUMTJZ,花海长廊,风景名胜;风景名胜相关;旅游景点,110000,琴海北路与富邦道交叉口西300米,440000,广东省,0756,珠海市,440402,香洲区,"113.517874,22.157852",113.517874,22.157852,[],"{'cost': [], 'rating': '4.8', 'ticket_ordering': '0'}"
B02F401R07,海滨公园游乐场(暂停营业),体育休闲服务;休闲场所;游乐场,080501,情侣中路海滨公园内(西侧),440000,广东省,0756,珠海市,440402,香洲区,"113.583517,22.257510",113.583517,22.25751,[],"{'cost': [], 'rating': '4.3'}"
B0J6Z5KH4Y,横琴国际休闲旅游岛,风景名胜;风景名胜相关;旅游景点,110000,横琴粤澳深度合作区,440000,广东省,0756,珠海市,440402,香洲区,"113.507007,22.115438",113.507007,22.115438,[],"{'cost': [], 'rating': '4.8', 'ticket_ordering': '0'}"
B0FFINLZD8,珠海市来魅力壁画村,体育休闲服务;休闲场所;休闲场所|购物服务;购物相关场所;购物相关场所,080500|060000,拱北昌盛路66号与74号之间的街区式商业体,440000,广东省,0756,珠海市,440402,香洲区,"113.549793,22.216553",113.549793,22.216553,0756-8873188;13417849607,"{'cost': [], 'rating': '4.3'}"
B0KR55V782,珠海绝配游艇俱乐部,风景名胜;风景名胜相关;旅游景点,110000,情侣南路162号国际航海文化中心一楼,440000,广东省,0756,珠海市,440402,香洲区,"113.589169,22.234754",113.589169,22.234754,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
